WORD,FREQ
bucket,33.79
bucolique,26.40
budget,37.83
budgets,23.76
bue,24.26
buée,41.05
buées,21.91
buenos aires,24.91
buffalo bill,40.49
buffet,53.29
buffet,36.49
buffle,48.43
buffles,38.27
buffon,36.07
buge,26.67
bugle,19.71
building,26.77
buildings,23.81
buis,37.66
buisson,54.33
buissonneux,23.33
buissonnière,37.64
buissonnières,15.36
buissons,53.82
bulbe,42.00
bulbes,27.15
bulgare,33.11
bulgares,23.81
bulgarie,17.15
bulgoslavie,21.57
bulldozer,41.50
bulldozers,38.36
bulle,56.07
bulle,33.37
bulles,56.83
bulletin,52.47
bulletins,43.68
bullit,37.28
bundle,37.61
bungalows,21.17
bunny,14.84
bunyan,23.81
buparius,17.15
buraliste,34.32
bure,23.81
bureau,58.19
bureau,32.87
bureaux,47.48
burent,38.85
burgaux,21.17
burin,18.88
burton,24.26
bus,53.47
bus,33.09
bus,32.95
buse,42.55
buses,21.38
bushbuck,31.24
bushbucks,29.03
busois,26.82
busqué,21.90
buste,44.77
but,58.11
but,49.58
bût,20.70
buta,41.03
butagaz,19.40
butane,33.03
butant,24.26
bute,36.65
buté,21.63
buté,13.84
butent,32.80
buter,36.69
butés,21.65
buteur,19.29
butin,44.26
butinaient,34.62
butinant,16.96
butine,36.68
butiné,22.78
butinent,32.93
butiner,37.69
butoir,24.26
butor,43.98
buts,48.88
butte,40.27
buttes,36.66
buvable,40.41
buvaient,43.93
buvait,46.88
buvant,46.03
buvard,36.25
buvard,41.25
buvette,42.15
buveur,21.90
buveurs,36.69
buvez,43.42
buviez,33.12
buvons,39.66
buzz,37.68
bwana,31.24
byzantin,21.90
c',76.30
ca,48.36
ça,70.16
ça,48.71
çà,49.57
çà,33.16
cabalistique,17.92
caban,33.42
cabane,58.54
cabanes,46.48
cabanon,28.72
cabaret,34.66
cabarets,22.65
cabas,43.60
cabestan,21.91
cabillaud,32.95
cabillauds,21.16
cabine,53.87
cabines,46.61
cabinet,49.29
cabinets,34.51
câble,41.77
câbles,44.24
cabochard,20.84
caboches,25.94
cabossé,37.62
cabossée,20.82
cabossées,32.90
cabossés,17.05
cabot,23.33
cabotage,21.65
cabotant,21.16
cabot-caboche,19.71
cabotine,33.26
cabotine,23.81
cabra,33.30
cabre,20.87
cabré,24.26
cabrette,28.15
cabrettes,24.17
cabri,41.61
cabridan,31.24
cabriolant,38.26
cabriolants,19.22
cabriole,32.92
cabriole,36.67
cabriolent,33.14
cabrioles,44.16
cabriolet,20.82
cabris,38.62
cacahuète,39.22
cacahuètes,41.59
cacao,50.70
cacaoyer,35.36
cacarde,16.14
cacarder,16.14
cacatoès,16.29
cacha,48.95
cachaient,43.95
cachais,33.04
cachait,49.60
cachalot,45.94
cachalots,41.16
cachant,46.87
cache,58.54
cache,44.99
caché,57.02
caché,50.22
cache-cache,51.63
cachée,50.58
cachée,47.09
cachées,50.63
cachées,43.57
cachemire,19.94
cache-nez,38.89
cachent,53.16
cache-pot,26.82
cacher,57.51
cacherai,19.62
cacheraient,21.65
cachèrent,43.12
cacherez,19.22
caches,46.59
caches,34.73
cachés,50.30
cachés,47.28
cachet,46.15
cache-tampon,18.88
cacheté,21.90
cachetée,19.40
cachetées,20.87
cacheter,36.15
cachètes,20.70
cachets,23.76
cachette,54.21
cachettes,42.33
cachez,36.61
cachions,16.14
cachot,42.31
cachotteries,17.15
cachottier,32.99
cachous,17.54
cacophonie,41.27
cactus,46.24
cadaquès,19.94
cadavre,45.01
cadavres,33.36
caddie,41.31
caddies,18.68
cadeau,59.62
cadeaux,54.31
cadenas,43.40
cadenasser,22.78
cadence,43.15
cadencé,24.26
cadencé,24.26
cadènes,22.65
cadenet,19.22
cades,21.91
cadet,35.62
cadet,41.52
cadet,17.15
cadet-rousselle,16.93
cadets,21.16
cadette,20.70
cadette,35.82
cadi,32.06
cadichon,28.72
cadillac,37.75
cadis,24.18
cado,24.18
cadot,33.96
cadou,23.81
cadra,21.90
cadrage,21.63
cadran,46.12
cadrans,40.96
cadre,54.09
cadres,42.71
cadreur,23.81
cadum,21.57
caduques,38.83
caen,45.47
cafard,39.61
cafardeux,20.70
cafards,21.91
café,59.99
café,49.10
café-concert,22.65
café-crème,21.65
caféier,21.89
caféine,23.33
cafés,41.81
cafétéria,42.09
cafetier,23.81
cafetière,47.25
cafouillage,21.57
cage,59.12
cageot,37.54
cageots,33.06
cages,47.64
cagibi,23.83
cagnotte,21.90
cagoule,37.73
cahier,60.11
cahiers,53.35
cahin-caha,18.58
cahors,20.87
cahoté,21.65
cahotée,25.66
cahotent,16.93
cahoter,20.64
cahoteuse,24.18
cahoteux,20.82
cahute,35.24
caïd,27.93
caillage,22.91
caillasse,21.65
caille,45.40
caille,18.88
caillé,19.90
caillé,20.94
caillebotis,24.26
cailler,34.37
cailles,23.81
caillots,27.27
caillou,53.88
caillouteux,36.68
cailloux,55.39
caïman,41.78
caïmans,18.88
caire,33.01
caisse,58.05
caisses,50.24
caissette,23.85
caissettes,24.17
caissier,44.27
caissière,47.57
caisson,33.11
caissons,21.90
cajole,17.92
cajolé,20.87
cajoler,32.88
cake,45.54
cal,38.94
cala,23.83
calais,16.38
calait,21.65
calamité,41.70
calanque,22.78
calanques,22.78
calant,27.27
calao,23.76
calao,23.76
calcaire,32.92
calcaires,37.68
calcaires,32.91
calciné,23.33
calciné,21.17
calcinés,20.70
calcium,41.67
calcul,52.98
calcula,36.78
calculait,38.32
calculant,24.26
calculateurs,19.94
calculatrice,23.81
calculatrices,19.29
calcule,54.19
calculé,41.58
calculée,33.25
calculer,50.27
calculons,19.77
calculs,47.43
cale,33.12
cale,39.61
cale,22.65
calé,41.66
caleb,32.93
calebasse,33.29
calebasses,38.86
calèche,41.08
calèches,21.90
caleçon,43.89
caleçons,38.87
calembours,23.95
calendrier,52.44
calendriers,36.63
cale-pieds,19.90
calepin,37.62
caler,33.10
cales,34.51
calés,23.76
calez,34.49
calfeutre,23.81
calibre,22.78
calice,33.27
calices,20.82
calico,34.21
calicot,21.90
calife,23.65
californian,22.41
californie,44.01
californien,22.41
californienne,21.91
califourchon,38.82
câlin,40.98
câlin,20.91
câline,21.57
câline,13.84
câlins,38.79
câlins,21.16
calleuse,22.65
calleux,23.76
calligramme,41.69
calligrammes,33.25
calma,40.42
calmait,22.65
calmant,33.21
calmante,19.77
calmantes,23.76
calmars,22.65
calme,55.77
calme,55.90
calme,48.13
calmé,43.51
calmée,33.17
calmement,48.69
calment,21.65
calmer,51.57
calmera,38.85
calmèrent,23.33
calmeront,34.60
calmes,44.25
calmez,37.85
calomnie,19.62
calons,19.77
calories,33.36
calorifique,22.65
calot,32.98
calots,33.02
calotte,39.14
calque,41.65
calque,18.58
calquer,22.63
cals,23.76
calumet,36.79
calvados,37.52
calvaire,33.01
calvitie,23.33
calypso,27.27
camail,24.66
camarade,57.90
camaraderie,21.16
camarades,59.20
camard,23.81
camarde,21.90
camargue,46.58
cambodge,34.51
cambouis,19.77
cambra,21.91
cambrai,33.20
cambrait,21.91
cambriolage,41.09
cambriolages,24.26
cambriole,24.26
cambriolé,36.65
cambriolée,23.33
cambrioler,16.96
cambriolés,23.33
cambrioleur,47.46
cambrioleurs,39.52
cambrure,26.68
cambuse,34.55
camées,21.63
caméléon,48.30
caméléons,39.93
camélia,19.71
camelot,41.70
camelote,23.81
camembert,48.85
camemberts,14.53
caméra,51.76
cameraman,21.63
caméras,46.21
cameroun,33.10
caméscope,22.65
caméscopes,21.91
camif,18.70
camille,48.75
camion,57.36
camion-citerne,37.62
camionnette,50.27
camionneur,33.01
camions,51.35
camions-citernes,34.32
camomille,41.69
camouflage,19.61
camouflé,20.70
camouflée,20.70
camoufler,32.95
camp,56.38
campa,21.90
campagnard,20.64
campagnards,21.65
campagne,60.16
campagne,20.70
campagnes,45.31
campagnol,20.87
campais,23.33
campait,17.05
campanule,42.14
campanules,34.65
campe,42.61
campé,33.11
campement,48.53
campements,20.64
camper,48.68
camperai,23.33
camperaient,23.81
campeur,40.38
campeurs,44.13
camping,51.73
camping-car,40.89
campings,24.18
campons,33.21
camps,44.82
camus,37.61
canada,48.51
canadair,36.73
canadairs,34.44
canadien,34.93
canadienne,33.18
canadienne,23.33
canadiens,22.65
canadiens,36.67
canaille,41.63
canailles,18.58
canailles,20.82
canal,51.71
canalisation,37.71
canalisations,33.22
canalisent,23.81
canaliser,24.17
canapé,50.14
canapés,23.81
canaque,23.76
canard,58.94
canards,54.31
canari,49.95
canari,39.56
canaries,34.90
canaris,40.05
canaux,44.64
canaveral,33.34
canberra,21.63
cancanaient,17.15
cancanait,18.37
cancanant,18.37
cancane,23.33
cancaner,20.82
cancer,38.81
cancer,22.65
cancérologie,23.33
cancoillotte,19.90
cancre,36.68
cancres,23.81
candeur,19.22
candidat,46.20
candidate,33.42
candidates,23.76
candidats,45.73
candidature,23.81
candidatures,22.65
candide,23.33
candides,23.76
candis,18.37
cane,45.56
canes,20.94
caneton,36.63
canetons,38.75
canet-plage,21.17
canette,17.92
canevas,33.21
caniche,51.35
caniches,22.78
canicule,23.33
canidés,40.85
canif,47.02
canifs,33.27
canine,16.93
canines,38.63
caniveau,38.78
caniveaux,22.78
canne,54.46
cannelier,24.26
cannelle,43.67
cannelures,19.94
cannes,40.46
cannes,42.69
cannibale,27.27
canoë,45.76
canoë-kayak,40.33
canon,52.32
canon,32.98
canon,33.34
canonnade,34.83
canonniers,20.82
canons,42.19
canons,45.44
canot,54.72
canotage,24.66
canotier,40.21
canotiers,25.66
canots,45.04
canson,40.89
cantal,17.62
cantal,34.64
cantarel,28.58
cantatrice,23.76
cantatrices,23.76
canterville,33.95
cantilène,16.14
cantine,50.79
cantique,36.26
canton,47.64
cantonade,40.11
cantonal,21.17
cantonnais,19.94
cantonniers,33.20
cantons,33.16
canuts,22.78
canyons,33.15
caoutchouc,51.24
caoutchoucs,19.94
cap,50.82
cap,33.32
capable,57.18
capables,49.13
capacité,44.46
capacités,42.20
caparaçonné,21.90
caparaçonnées,21.90
caparaçonner,21.90
cap-breton,22.78
capdeverre,30.75
cape,52.38
capeline,27.27
capes,36.60
capharnaüm,19.40
capi,39.98
capillaire,21.91
capitaine,58.41
capitaines,39.62
capital,37.75
capital,33.15
capitale,51.47
capitales,41.65
capitales,17.92
capitan,22.78
capitano,23.81
capitaux,27.27
capitaux,23.33
capiteuse,23.33
capiteux,36.68
capitonnage,18.88
capitonné,20.87
capitula,34.62
caporal,39.62
capot,43.94
capot,22.78
capote,33.05
capoté,23.33
capoter,23.33
capotes,23.33
capra,28.35
câpre,33.33
câpres,23.33
capricciosa,17.92
caprice,46.51
caprices,45.31
capricieuse,43.15
capricieuses,20.94
capricieux,40.91
capricorne,33.05
capricorne,34.39
capsule,44.75
capsuler,25.79
capta,23.81
captage,22.78
capte,37.75
captée,21.57
captent,36.70
capter,40.45
captèrent,20.70
captes,20.87
capteur,25.79
captif,36.65
captif,36.65
captifs,22.65
captifs,22.65
captivante,23.76
captive,21.90
captivé,23.95
captivées,18.37
captivité,43.95
captura,14.84
capture,42.35
capture,44.63
capturé,46.57
capturée,23.76
capturent,33.00
capturer,49.71
capturer,20.82
capturèrent,21.91
capturés,33.27
capuce,24.26
capuche,43.13
capuches,23.76
capuchon,46.40
capuchons,38.61
capucin,23.76
capucine,19.22
capucines,34.56
caquelon,21.57
caquet,16.93
caqueta,20.87
caquetages,19.40
caquetait,19.40
caquetant,19.40
caqueter,38.33
caqueteur,34.66
caquette,21.57
caquettent,24.26
car,66.32
car,54.07
carabas,42.96
carabe,19.22
carabin,27.03
carabine,48.98
carabines,21.17
carabistouille,29.27
carabosse,40.40
caraco,20.70
caracolant,24.26
caracoler,35.28
caractère,55.87
caractères,55.33
caractérisant,21.90
caractérise,45.37
caractérisé,22.41
caractérisée,21.17
caractérisent,36.63
caractériser,23.33
caractéristique,36.74
caractéristique,41.00
caractéristiques,42.61
caractéristiques,48.32
caradec,26.77
carafe,48.94
caraïbes,21.63
carambolage,19.77
carambolages,21.57
caramel,42.55
caramel,50.43
caramels,44.22
carapace,49.94
carapaces,19.61
carapatait,21.90
caraque,22.78
caraques,25.79
caravane,53.87
caravanes,44.78
caravanier,22.78
caravaniers,21.91
caravaning,21.17
caravelle,40.56
caravelles,23.33
carbone,35.59
carbonique,26.34
carbonisé,34.80
carbonisée,19.40
carburant,38.88
carburant,43.27
carcaille,23.33
carcan,28.58
carcasse,40.42
carcasses,39.64
carcassonne,22.78
cardage,26.34
cardegee,38.23
carder,18.18
cardiaque,39.70
cardinal,39.73
cardinal,24.26
cardinal,39.62
cardinaux,40.04
cardinaux,26.42
cardiologue,33.26
cardon,23.81
carême,24.64
carême,42.74
carénage,22.65
carence,22.65
carène,24.18
caressa,48.31
caressaient,36.66
caressais,23.81
caressait,46.79
caressant,41.65
caressant,39.69
caressante,39.57
caressantes,17.15
caresse,49.84
caresse,49.92
caressé,43.81
caressée,34.86
caressent,20.87
caresser,52.33
caresserai,20.87
caressèrent,21.65
caresses,45.57
car-ferry,21.65
cargaison,41.78
cargo,46.14
cargos,20.64
cargue,21.65
carguer,21.65
caribou,46.13
caribou,35.07
caribous,44.53
caricature,37.68
caricatures,38.91
caricaturés,19.94
caricaturistes,26.77
carie,42.36
cariée,19.94
cariées,19.77
caries,41.23
carillon,25.41
carillon,43.43
carillonna,19.94
carillonne,23.71
carillonnent,20.87
carillons,34.37
carine,38.63
carioca,17.15
carlingue,33.27
carlito,32.62
carlo,31.65
carlos,34.26
carme,23.29
carme,14.84
carmel,21.65
carmélite,26.77
carmes,24.26
carmin,26.34
carmin,16.14
carmina burana,28.60
carmins,22.65
carnage,32.96
carnassier,34.65
carnassier,35.11
carnassière,21.91
carnassière,39.66
carnassières,20.94
carnassières,26.96
carnassiers,40.41
carnaval,56.41
carnavalesques,21.90
carnavaliers,21.90
carnavals,33.26
carne,22.95
carnet,52.54
carnets,41.70
carniers,19.62
carnivore,44.06
carnivore,37.57
carnivores,43.07
carnivores,41.61
carnot,20.94
carole,44.53
caroline,52.22
carolines,23.76
carolingiennes,19.77
carolus,19.61
carotte,55.30
carotte,43.51
carottes,54.59
carpaccio,17.92
carpates,20.64
carpathes,23.81
carpe,50.42
carpes,29.35
carquois,37.61
carré,54.39
carré,42.65
carreau,51.04
carreaux,52.60
carrée,48.50
carrées,33.11
carrefour,52.09
carrefour,15.36
carrefours,36.80
carrelage,46.57
carrelages,33.13
carrelée,36.64
carrelet,20.82
carreleur,20.87
carreleurs,20.87
carrément,38.88
carrés,52.86
carrés,45.01
carrie,34.53
carrière,48.26
carrières,37.59
carriers,20.70
carriole,43.60
carrioles,24.39
carroll,19.94
carrossable,33.32
carrossables,23.33
carrosse,51.23
carrosserie,42.56
carrosseries,37.87
carrosses,33.01
carrossier,21.63
cars,43.61
cartable,57.93
cartables,41.68
carte,61.85
carter,25.47
cartes,57.73
carthage,23.81
cartographie,23.81
cartomancienne,28.53
carton,58.21
cartonné,24.72
cartonnées,19.61
carton-pâte,23.81
cartons,44.22
cartouche,38.79
cartouches,44.54
cartouchière,21.90
cas,60.94
casamance,23.95
casanou,31.65
casaque,37.83
cascadaient,21.90
cascade,45.58
cascades,45.01
cascades,36.67
cascadeur,41.72
cascadeurs,35.75
case,56.52
casé,22.78
caser,21.17
caserne,44.75
casernes,40.12
cases,55.21
casier,40.14
casiers,36.57
casino,43.85
casque,54.05
casques,38.72
casquette,54.94
casquettes,43.66
cassa,46.29
cassable,19.71
cassaient,40.41
cassait,39.66
cassandre,23.81
cassant,32.92
cassante,38.43
cassants,24.26
cassate,17.92
casse,52.51
casse,47.28
cassé,55.08
cassé,48.25
casse-cou,32.94
casse-cou,32.99
casse-croûte,41.67
cassée,49.44
cassée,44.98
cassées,40.42
cassées,22.78
casse-noisette,36.66
casse-noix,33.07
cassent,44.22
casse-pieds,33.36
casser,56.01
cassera,36.49
casserai,24.26
casseraient,20.87
casserais,32.86
casserait,36.64
casseras,17.62
cassèrent,33.25
casserez,14.88
casserole,55.16
casseroles,49.05
casses,24.58
cassés,44.99
cassés,36.59
casse-tête,43.51
cassette,51.55
cassettes,44.85
cassez,37.72
cassin,22.30
cassiopée,21.57
cassis,45.36
cassonade,21.17
cassoulet,23.76
cassure,21.63
cassures,36.71
castagnac,20.87
castagnettes,38.73
castells,23.95
castelnaud,20.63
castet-arrouy,28.58
castilla,27.81
castillon,22.30
casting,23.76
castings,23.76
castor,48.85
castors,47.11
castrés,33.31
cat,30.36
catalogue,53.04
catalogues,39.69
catamaran,39.72
catamarans,22.65
catane,24.18
cataplasme,33.22
cataplasmes,23.76
catapulte,37.71
cataracte,24.18
cataractes,36.12
catastrophe,53.98
catastrophes,45.25
catastrophés,16.29
catastrophique,33.00
catastrophiques,24.18
catch,22.30
catéchisme,21.16
catégorie,44.25
catégories,49.24
catégorique,21.90
catégoriques,23.76
caterham,23.81
cateri,32.20
caterinuccia,27.42
cathédrale,42.63
cathédrales,17.62
catherine,53.17
cathie,41.35
cathodique,23.81
catholique,33.34
catholiques,34.49
catholiques,24.64
caucase,38.89
cauchemar,50.80
cauchemars,44.34
caulerpa taxifolia,16.93
causaient,37.70
causais,20.70
causait,42.15
causâmes,23.81
causant,21.57
causant,41.59
cause,60.89
cause,43.09
causé,40.99
causée,33.41
causent,33.21
causer,48.25
causera,36.60
causerait,19.22
causes,45.31
causés,38.84
causez,24.66
causiez,20.70
causions,28.58
causons,33.16
caution,21.63
cavaillon,36.70
cavalcade,41.04
cavalcades,19.62
cavale,25.66
cavalerie,20.87
cavales,22.65
cavalier,52.06
cavalier,34.86
cavalier,21.63
cavalière,38.79
cavaliers,47.59
cavaliers,21.17
cave,56.74
cave,36.27
caveau,32.91
caveaux,33.21
caverne,54.25
cavernes,48.01
caverneuse,33.06
caverneuses,21.91
caverneux,27.27
cavernicoles,23.76
caves,44.87
caves,23.76
caviar,39.65
cavité,42.65
cavités,17.92
caximbo,18.70
ce,74.01
ce,73.92
ce1,41.74
ce2,44.73
céans,24.91
ceci,55.64
cécile,51.12
cécité,37.78
céda,43.95
cédaient,39.68
cédait,36.74
cédant,19.94
cède,42.75
cédé,36.61
cédée,18.70
cèdent,33.18
céder,43.96
cédera,20.82
céderait,21.63
cédèrent,37.89
céderez,20.94
cedex,36.00
cédez,15.36
cédille,45.57
cédons,21.90
cédrat,33.32
cèdre,42.39
cèdres,33.06
cédric,46.61
cee,41.01
ceint,21.90
ceintura,21.17
ceinturait,17.15
ceinture,55.32
ceinturent,19.61
ceintures,44.86
ceinturon,24.26
ceinturons,20.94
cela,67.19
céladon,34.87
célèbes,18.58
célébra,21.91
célébrant,23.76
célèbre,56.72
célèbre,47.03
célébré,21.63
célèbrent,33.11
célébrer,40.51
célébrera,22.65
célèbres,49.55
célébrité,43.50
célébrités,21.65
céleri,44.64
célérifère,39.77
céleris,21.17
célérité,33.02
céleste,45.70
céleste,20.70
célestes,36.70
célestine,16.14
célibataire,21.17
céline,46.36
celle,62.31
celle-ci,58.16
celle-là,51.06
celles,58.62
celles-ci,51.98
celles-là,37.77
cellier,27.27
cellophane,37.64
cellule,41.02
cellules,41.06
celluloïd,40.44
cellulose,18.98
cellulosique,20.87
celtes,21.63
celui,64.47
celui-ci,59.65
celui-là,55.01
cendre,47.24
cendré,21.57
cendrée,28.80
cendrées,23.83
cendres,49.94
cendrier,37.64
cendriers,35.89
cendrillon,49.71
cenelles,23.76
cenis,38.80
cens,19.77
censé,21.63
censée,25.66
cent,59.34
cent,46.41
centaine,48.41
centaines,54.30
centaure,22.78
centaurée,22.95
centenaire,40.26
centenaire,34.67
centenaires,36.70
centième,19.62
centième,23.81
centièmes,20.84
centigrades,19.40
centime,34.53
centimes,45.23
centimètre,42.63
centimètres,53.24
centra,21.57
central,49.81
central,21.16
centrale,50.13
centrale,30.66
centrales,21.63
centralise,18.70
centre,57.22
centre,48.33
centre,36.58
centres,41.05
cents,56.77
centuplée,21.65
cent-vingt,24.26
cèpe,41.01
cependant,58.70
cependant,46.17
cèpes,42.56
céphalo-rachidien,25.66
cerambyx,20.16
céramique,18.98
céramique,38.83
céramiques,19.77
cerceau,46.89
cerceaux,43.57
cercle,54.94
cerclée,22.41
cerclées,20.70
cercler,27.27
cercles,49.24
cerclés,23.33
cercueil,46.55
céréale,38.79
céréales,49.85
cérébrale,21.65
cérébro-spinale,22.65
cérémonial,22.65
cérémonie,49.92
cérémonies,40.43
cérémonieusement,33.31
cerf,50.95
cerfeuil,38.87
cerfs,46.18
cerfs-volants,46.07
cerf-volant,55.10
cerf-voliste,19.22
cerise,49.10
cerise,50.67
cerise,20.93
cerises,54.05
cerisier,49.95
cerisiers,38.80
cernaient,34.82
cernait,33.06
cerne,34.39
cerne,20.82
cerné,40.23
cerneaux,21.57
cernées,21.65
cernent,20.94
cerner,38.86
certain,56.50
certaine,52.91
certaine,24.26
certainement,55.00
certaines,56.42
certaines,46.37
certains,61.07
certains,54.22
certes,50.77
certifia,24.26
certifiant,20.94
certificat,45.87
certificats,23.33
certifie,33.14
certifié,22.78
certifier,33.22
certitude,43.63
cerveau,50.13
cerveaux,21.63
cervelas,22.78
cervelle,45.29
cervelles,27.27
cervin,23.76
cervoise,34.71
cervus,17.15
ces,71.43
césar,51.98
césar,19.71
césars,21.65
cessa,47.93
cessaient,34.55
cessait,47.09
cessant,24.26
cessant,33.11
cessassent,21.63
cesse,55.52
cesse,51.34
cessé,48.11
cessent,41.09
cesser,44.64
cesseraient,19.61
cesserait,16.29
cesseras,21.57
cessèrent,42.64
cessez,41.12
cessez-le-feu,23.33
cessions,23.81
c'est-à-dire,57.06
cet,65.78
cétacé,32.94
cétacés,44.00
cétoine,21.63
cétois,28.67
cette,72.27
ceux,63.48
ceux-ci,52.55
ceux-là,45.31
cévennes,35.51
cévenol,24.91
cévenole,21.90
cévenole,21.90
ceylan,22.41
cézanne,19.77
chabert,23.83
chablis,18.88
chacal,54.76
chacals,45.42
chacun,64.76
chacune,61.00
chagall,15.36
chagrin,54.55
chagrin,38.85
chagrinait,36.62
chagrinée,21.57
chagrins,36.71
chahut,23.76
chahute,38.80
chahuté,33.04
chahuteur,18.88
chahuteurs,23.76
chaillot,21.17
chaîne,55.56
chaînes,48.68
chaînette,36.64
chair,53.87
chair,39.56
chaire,34.73
chairs,33.41
chaise,58.99
chaises,51.42
chaïtan,27.27
chaîtran,24.26
chalais,37.87
chaland,26.77
chalands,32.88
chaldée,21.90
châle,42.86
chalet,51.51
chalets,33.09
chaleur,58.05
chaleureuse,22.78
chaleureusement,40.39
chaleureuses,33.12
chaleureux,34.96
chaleurs,33.11
challenge,21.16
challenger,21.16
châlons,21.89
chaloupe,42.03
chaloupes,41.74
chalumeau,18.58
chalut,36.71
chalutier,42.79
chalutiers,38.75
chaluz,23.95
chalvignac,21.63
chamade,37.62
chamaillaient,33.09
chamaillant,19.62
chamailler,33.02
chamaillés,33.08
chaman,21.65
chamarré,25.66
chamarrés,34.65
chamarrés,20.94
chambard,21.90
chambellan,17.15
chambellans,38.39
chambéry,35.20
chambord,17.62
chamboule,34.11
chamboulé,17.05
chamboulée,21.91
chambranle,21.91
chambranles,22.65
chambre,64.06
chambrée,19.62
chambres,50.37
chambrette,32.91
chameau,55.82
chameaux,48.33
chamelier,19.29
chameliers,37.81
chamelle,20.82
chamois,48.91
chamonix,42.79
chamour,29.69
champ,58.08
champagne,45.51
champagne,33.26
champagne,21.17
champagne-ardenne,16.38
champart,27.42
champarteur,34.69
